season,week,player_display_name,team_abbr,efficiency,rush_attempts,rush_yards,rush_touchdowns,player_gsis_id
2022,9,J.J. Taylor,NE,12.815555555555557,10,9,0,00-0036096
2022,9,Michael Carter,NYJ,3.5621052631578944,12,76,1,00-0036924
2022,9,Brian Robinson,WAS,4.304318181818182,13,44,0,00-0037746
2022,10,Devin Singletary,BUF,3.9302127659574473,13,47,2,00-0035250
2022,10,Jonathan Taylor,IND,2.589727891156462,22,147,1,00-0036223
2022,10,Kenneth Walker,SEA,8.809999999999999,10,17,0,00-0038134
2022,10,Brian Robinson,WAS,4.2389534883720925,26,86,1,00-0037746
2022,10,Saquon Barkley,NYG,3.872565789473684,35,152,1,00-0034844
2022,10,Elijah Mitchell,SF,2.915393258426966,18,89,0,00-0036567
2022,10,Leonard Fournette,TB,3.4114035087719294,14,57,1,00-0033856
2022,10,Rachaad White,TB,3.4761904761904763,22,105,0,00-0037256
2022,10,Nick Chubb,CLE,3.61,11,63,1,00-0034791
2022,10,Josh Jacobs,LV,3.8565384615384617,21,78,1,00-0035700
2022,10,Jeffery Wilson,MIA,2.62,17,119,1,00-0034115
2022,10,D'Onta Foreman,CAR,3.2998461538461545,31,130,1,00-0033925
2022,10,Travis Etienne,JAX,4.08,11,45,0,00-0036973
2022,10,Aaron Jones,GB,4.069927536231884,24,138,1,00-0033293
2022,10,Najee Harris,PIT,3.072424242424242,20,99,0,00-0036893
2022,10,A.J. Dillon,GB,3.305538461538461,13,65,0,00-0036265
2022,10,Antonio Gibson,WAS,4.506818181818184,14,44,1,00-0036328
2022,10,Dalvin Cook,MIN,2.9196638655462195,14,119,1,00-0033893
2022,10,Jamaal Williams,DET,4.171525423728815,16,59,1,00-0033948
2022,10,Miles Sanders,PHI,4.06425925925926,12,54,0,00-0035243
2022,10,Tony Pollard,DAL,3.0384347826086957,22,115,1,00-0035261
2022,10,Khalil Herbert,CHI,3.19421052631579,10,57,0,00-0036906
2022,10,Christian McCaffrey,SF,5.906315789473683,14,38,1,00-0033280
2022,10,James Conner,ARI,4.455362318840579,21,69,2,00-0033553
2022,10,Dameon Pierce,HOU,3.027021276595745,17,94,0,00-0037258
2022,10,Derrick Henry,TEN,5.444339622641509,19,53,0,00-0032764
2022,10,Isiah Pacheco,KC,3.440731707317074,16,82,0,00-0037197
2022,11,Cam Akers,LAR,3.9585245901639334,14,61,0,00-0036414
2022,11,Jonathan Taylor,IND,3.6809523809523808,22,84,1,00-0036223
2022,11,James Cook,BUF,2.842093023255814,11,86,0,00-0037248
2022,11,Miles Sanders,PHI,3.9897872340425535,13,47,0,00-0035243
2022,11,Isiah Pacheco,KC,2.854018691588785,15,107,0,00-0037197
2022,11,Alvin Kamara,NO,3.9788095238095242,12,42,0,00-0033906
2022,11,James Conner,ARI,5.986428571428571,14,42,1,00-0033553
2022,11,Rhamondre Stevenson,NE,7.500769230769231,15,26,0,00-0036875
2022,11,Antonio Gibson,WAS,4.384444444444445,18,72,0,00-0036328
2022,11,Nick Chubb,CLE,11.643684210526315,14,19,0,00-0034791
2022,11,David Montgomery,CHI,3.935671641791045,17,67,1,00-0035685
2022,11,Brian Robinson,WAS,3.9052631578947374,15,57,0,00-0037746
2022,11,Derrick Henry,TEN,5.010114942528737,28,87,1,00-0032764
2022,11,Ezekiel Elliott,DAL,4.471428571428571,15,42,2,00-0033045
2022,11,Samaje Perine,CIN,5.280333333333333,11,30,0,00-0033526
2022,11,Kenyan Drake,BAL,4.291956521739131,10,46,0,00-0033118
2022,11,Tony Pollard,DAL,3.3732499999999996,15,80,0,00-0035261
2022,11,Jamaal Williams,DET,3.7348437499999996,17,64,3,00-0033948
2022,11,Latavius Murray,DEN,4.423265306122449,17,49,1,00-0030513
2022,11,Najee Harris,PIT,3.984,20,90,2,00-0036893
2022,11,Aaron Jones,GB,5.987499999999999,12,40,0,00-0033293
2022,11,Dameon Pierce,HOU,13.641250000000001,10,8,0,00-0037258
2022,11,Devin Singletary,BUF,3.402441860465117,18,86,1,00-0035250
2022,11,D'Onta Foreman,CAR,5.999166666666667,11,24,0,00-0033925
2022,11,Austin Ekeler,LAC,3.779156626506025,19,83,1,00-0033699
2022,11,Josh Jacobs,LV,3.3924770642201842,24,109,0,00-0035700
2022,11,Dalvin Cook,MIN,3.5673611111111097,11,72,0,00-0033893
2022,11,Saquon Barkley,NYG,10.344545454545456,15,22,0,00-0034844
2022,11,Cordarrelle Patterson,ATL,4.2475000000000005,10,52,0,00-0030578
2022,12,James Conner,ARI,3.5865,25,120,0,00-0033553
2022,12,Rachaad White,TB,4.156875,14,64,0,00-0037256
2022,12,Gus Edwards,BAL,4.086538461538463,16,52,1,00-0034184
2022,12,Samaje Perine,CIN,3.8789655172413795,17,58,1,00-0033526
2022,12,Latavius Murray,DEN,2.5042391304347826,13,92,0,00-0030513
2022,12,Cordarrelle Patterson,ATL,4.220384615384615,11,52,0,00-0030578
2022,12,Tony Pollard,DAL,5.133333333333334,18,60,0,00-0035261
2022,12,Aaron Jones,GB,5.3274418604651155,12,43,0,00-0033293
2022,12,D'Onta Foreman,CAR,3.106283185840708,24,113,0,00-0033925
2022,12,Jamycal Hasty,JAX,6.378928571428572,12,28,0,00-0035806
2022,12,Najee Harris,PIT,4.514285714285714,10,35,1,00-0036893
2022,12,Brian Robinson,WAS,2.918666666666667,18,105,0,00-0037746
2022,12,Kyren Williams,LAR,4.582,11,35,0,00-0037840
2022,12,Chuba Hubbard,CAR,4.047846153846153,17,65,0,00-0036555
2022,12,Benny Snell,PIT,3.1620967741935484,12,62,1,00-0035217
2022,12,Tyler Allgeier,ATL,3.8783333333333334,11,54,0,00-0037263
2022,12,Isiah Pacheco,KC,5.158550724637681,22,69,1,00-0037197
2022,12,Christian McCaffrey,SF,5.169375,11,32,0,00-0033280
2022,12,Josh Jacobs,LV,2.6979475982532755,33,229,2,00-0035700
2022,12,Kenneth Walker,SEA,10.637307692307694,14,26,2,00-0038134
2022,12,Nick Chubb,CLE,4.067413793103449,26,116,1,00-0034791
2022,12,Jamaal Williams,DET,3.791818181818181,18,66,1,00-0033948
2022,12,Dalvin Cook,MIN,7.324523809523808,22,42,0,00-0033893
2022,12,Miles Sanders,PHI,2.773636363636364,21,143,2,00-0035243
2022,12,Derrick Henry,TEN,6.119473684210526,17,38,0,00-0032764
2022,12,Jonathan Taylor,IND,3.0134883720930237,20,86,1,00-0036223
2022,12,Saquon Barkley,NYG,4.276923076923078,11,39,1,00-0034844
2022,12,David Montgomery,CHI,3.183164556962025,14,79,0,00-0035685
2022,12,Zonovan Knight,NYJ,3.957101449275362,14,69,0,00-0037157
2022,12,Ezekiel Elliott,DAL,3.1421739130434774,16,92,1,00-0033045
2022,12,Jeffery Wilson,MIA,4.624871794871796,13,39,1,00-0034115
2022,12,Devin Singletary,BUF,2.600833333333333,14,72,0,00-0035250
2022,13,Ezekiel Elliott,DAL,3.1748051948051947,17,77,1,00-0033045
2022,13,Dalvin Cook,MIN,4.242093023255814,20,86,1,00-0033893
2022,13,Jonathan Taylor,IND,3.888780487804878,21,82,0,00-0036223
2022,13,Austin Ekeler,LAC,4.628571428571428,10,35,0,00-0033699
2022,13,Najee Harris,PIT,3.395581395348837,17,86,0,00-0036893
2022,13,Devin Singletary,BUF,3.730784313725491,13,51,1,00-0035250
2022,13,Derrick Henry,TEN,4.539666666666666,11,30,0,00-0032764
2022,13,A.J. Dillon,GB,3.283763440860215,18,93,1,00-0036265
2022,13,Josh Jacobs,LV,3.001388888888889,26,144,1,00-0035700
2022,13,Dameon Pierce,HOU,3.6935616438356162,18,73,0,00-0037258
2022,13,DeeJay Dallas,SEA,4.237297297297298,10,37,0,00-0036425
2022,13,Jamaal Williams,DET,3.860571428571428,11,35,1,00-0033948
2022,13,Cam Akers,LAR,4.575333333333332,17,60,2,00-0036414
2022,13,Samaje Perine,CIN,3.254528301886793,21,106,0,00-0033526
2022,13,Saquon Barkley,NYG,4.708253968253969,18,63,1,00-0034844
2022,13,Brian Robinson,WAS,3.8696875,21,96,0,00-0037746
2022,13,Isiah Pacheco,KC,3.9146969696969696,14,66,1,00-0037197
2022,13,Travis Etienne,JAX,3.4601851851851846,13,54,0,00-0036973
2022,13,Tyler Allgeier,ATL,3.6382692307692306,10,52,0,00-0037263
2022,13,Zonovan Knight,NYJ,3.5386666666666673,15,90,0,00-0037157
2022,13,Christian McCaffrey,SF,4.02,17,66,0,00-0033280
2022,13,Miles Sanders,PHI,4.7354166666666675,10,24,1,00-0035243
2022,13,Tony Pollard,DAL,2.925494505494506,12,91,2,00-0035261
2022,13,James Cook,BUF,3.1039062499999996,14,64,0,00-0037248
2022,13,Cordarrelle Patterson,ATL,3.6590000000000007,11,60,0,00-0030578
2022,13,Alvin Kamara,NO,7.543461538461538,12,26,0,00-0033906
2022,13,Leonard Fournette,TB,3.1820408163265306,10,49,0,00-0033856
2022,13,Nick Chubb,CLE,3.7695,17,80,0,00-0034791
2022,13,David Montgomery,CHI,3.8063934426229507,14,61,1,00-0035685
2022,13,Latavius Murray,DEN,4.87468085106383,17,47,0,00-0030513
2022,13,D'Andre Swift,DET,3.8985483870967745,14,62,1,00-0036275
2022,13,Rhamondre Stevenson,NE,3.2962962962962963,10,54,0,00-0036875
2022,14,Dameon Pierce,HOU,4.701153846153844,22,78,1,00-0037258
2022,14,Christian McCaffrey,SF,2.6514285714285717,14,119,1,00-0033280
2022,14,Josh Jacobs,LV,4.035858585858586,27,99,1,00-0035700
2022,14,Tony Pollard,DAL,4.824285714285715,10,42,1,00-0035261
2022,14,Austin Ekeler,LAC,4.882,15,45,1,00-0033699
2022,14,Rachaad White,TB,3.042321428571429,13,56,0,00-0037256
2022,14,Ezekiel Elliott,DAL,4.024193548387097,15,62,1,00-0033045
2022,14,Isiah Pacheco,KC,2.999,13,70,0,00-0037197
2022,14,Chuba Hubbard,CAR,2.9435135135135138,14,74,1,00-0036555
2022,14,Najee Harris,PIT,4.404545454545454,12,33,1,00-0036893
2022,14,Dalvin Cook,MIN,9.157391304347826,15,23,1,00-0033893
2022,14,Miles Sanders,PHI,2.483055555555556,17,144,2,00-0035243
2022,14,Nick Chubb,CLE,7.221764705882353,14,34,0,00-0034791
2022,14,James Conner,ARI,2.9068235294117644,15,85,1,00-0033553
2022,14,Travis Etienne,JAX,7.04375,17,32,0,00-0036973
2022,14,Jordan Mason,SF,3.6655357142857143,11,56,0,00-0037525
2022,14,Joe Mixon,CIN,2.5896874999999997,14,96,0,00-0033897
2022,14,Raheem Mostert,MIA,4.364594594594595,11,37,0,00-0031687
2022,14,Derrick Henry,TEN,2.8041322314049584,17,121,1,00-0032764
2022,14,Cam Akers,LAR,4.305952380952381,12,42,1,00-0036414
2022,14,Gus Edwards,BAL,3.2604545454545453,13,66,0,00-0034184
2022,14,Jamaal Williams,DET,5.441081081081081,16,37,0,00-0033948
2022,14,J.K. Dobbins,BAL,2.52975,15,120,1,00-0036158
2022,14,Zonovan Knight,NYJ,3.806197183098592,17,71,1,00-0037157
2022,14,D'Onta Foreman,CAR,3.946891891891892,21,74,0,00-0033925
2022,15,Royce Freeman,HOU,4.28078431372549,11,51,0,00-0034838
2022,15,A.J. Dillon,GB,4.6772222222222215,11,36,2,00-0036265
2022,15,Najee Harris,PIT,4.836046511627907,24,86,1,00-0036893
2022,15,Ezekiel Elliott,DAL,3.842068965517241,16,58,1,00-0033045
2022,15,James Conner,ARI,3.6674603174603173,16,63,1,00-0033553
2022,15,Joe Mixon,CIN,8.788095238095238,11,21,0,00-0033897
2022,15,D'Onta Foreman,CAR,13.94222222222222,10,9,0,00-0033925
2022,15,Miles Sanders,PHI,4.949761904761903,11,42,0,00-0035243
2022,15,Christian McCaffrey,SF,4.15388888888889,26,108,1,00-0033280
2022,15,Tyler Allgeier,ATL,2.61158273381295,17,139,1,00-0037263
2022,15,Devin Singletary,BUF,4.130238095238095,13,42,0,00-0035250
2022,15,Rhamondre Stevenson,NE,2.2549418604651166,19,172,1,00-0036875
2022,15,Joshua Kelley,LAC,4.506666666666666,10,24,1,00-0036370
2022,15,Josh Jacobs,LV,3.5158064516129035,22,93,0,00-0035700
2022,15,Brian Robinson,WAS,2.8160674157303367,12,89,0,00-0037746
2022,15,Rachaad White,TB,4.252368421052632,11,38,0,00-0037256
2022,15,Zack Moss,IND,4.258024691358025,24,81,0,00-0036251
2022,15,Derrick Henry,TEN,3.431538461538461,21,104,1,00-0032764
2022,15,Jerick McKinnon,KC,3.7746153846153847,10,52,1,00-0031376
2022,15,Leonard Fournette,TB,3.1047727272727275,10,44,0,00-0033856
2022,15,Latavius Murray,DEN,3.0056153846153846,24,130,1,00-0030513
2022,15,Saquon Barkley,NYG,2.9939080459770118,18,87,1,00-0034844
2022,15,Kenneth Walker,SEA,4.611914893617021,12,47,0,00-0038134
2022,15,Tony Pollard,DAL,3.8807999999999994,19,75,0,00-0035261
2022,15,J.K. Dobbins,BAL,2.34656,13,125,0,00-0036158
2022,15,Jaylen Warren,PIT,5.561315789473684,11,38,1,00-0037228
2022,15,Jamaal Williams,DET,4.94969696969697,13,33,0,00-0033948
2022,15,Aaron Jones,GB,3.750222222222223,17,90,0,00-0033293
2022,15,Zonovan Knight,NYJ,9.861304347826087,13,23,0,00-0037157
2022,15,Cordarrelle Patterson,ATL,5.213846153846153,14,52,1,00-0030578
2022,15,Cam Akers,LAR,3.231846153846154,12,65,0,00-0036414
2022,15,Austin Ekeler,LAC,3.350862068965517,12,58,1,00-0033699
2022,15,Nick Chubb,CLE,3.4924242424242435,21,99,0,00-0034791
2022,15,Raheem Mostert,MIA,2.38375,17,136,0,00-0031687
2022,15,David Montgomery,CHI,3.846792452830189,12,53,1,00-0035685
2022,15,Alvin Kamara,NO,3.239010989010989,21,91,0,00-0033906
2022,15,Dalvin Cook,MIN,3.490421052631579,17,95,0,00-0033893
2022,15,Travis Etienne,JAX,2.902038834951457,19,103,0,00-0036973
2022,15,Deon Jackson,IND,3.593272727272727,13,55,0,00-0036493
2022,15,Isiah Pacheco,KC,3.3903488372093022,15,86,0,00-0037197
2022,16,Ezekiel Elliott,DAL,3.88,16,55,1,00-0033045
2022,16,Tyler Allgeier,ATL,4.385,18,74,0,00-0037263
2022,16,Cam Akers,LAR,3.512966101694915,23,118,3,00-0036414
2022,16,Rhamondre Stevenson,NE,5.457333333333334,13,30,0,00-0036875
2022,16,Najee Harris,PIT,4.470377358490565,16,53,0,00-0036893
2022,16,Travis Etienne,JAX,3.7546987951807234,22,83,0,00-0036973
2022,16,Zack Moss,IND,3.3175384615384615,12,65,0,00-0036251
2022,16,Chuba Hubbard,CAR,2.0348,12,125,0,00-0036555
2022,16,Royce Freeman,HOU,6.781249999999999,16,32,0,00-0034838
2022,16,Alvin Kamara,NO,3.8684210526315788,20,76,1,00-0033906
2022,16,David Montgomery,CHI,4.430645161290323,16,62,0,00-0035685
2022,16,Kenneth Walker,SEA,4.735046728971963,26,107,0,00-0038134
2022,16,D'Onta Foreman,CAR,2.3129696969696973,21,165,1,00-0033925
2022,16,Brian Robinson,WAS,5.507931034482758,22,58,0,00-0037746
2022,16,Saquon Barkley,NYG,2.5858333333333334,14,84,1,00-0034844
2022,16,Devin Singletary,BUF,2.3194339622641507,12,106,1,00-0035250
2022,16,James Conner,ARI,3.3770886075949362,15,79,1,00-0033553
2022,16,Nick Chubb,CLE,4.578913043478261,24,92,0,00-0034791
2022,16,Miles Sanders,PHI,5.453846153846155,21,65,0,00-0035243
2022,16,James Cook,BUF,2.072929292929293,11,99,1,00-0037248
2022,16,Gus Edwards,BAL,2.3727272727272726,11,99,0,00-0034184
2022,16,Austin Ekeler,LAC,3.695074626865671,18,67,2,00-0033699
2022,16,Leonard Fournette,TB,3.9015277777777775,20,72,0,00-0033856
2022,16,A.J. Dillon,GB,4.573055555555556,11,36,1,00-0036265
2022,16,Christian McCaffrey,SF,5.7239130434782615,15,46,1,00-0033280
2022,16,Joe Mixon,CIN,3.650307692307692,16,65,0,00-0033897
2022,16,J.K. Dobbins,BAL,3.7615254237288136,12,59,0,00-0036158
2022,16,Isiah Pacheco,KC,3.374310344827587,14,58,0,00-0037197
2022,16,Dalvin Cook,MIN,3.9592187500000002,14,64,0,00-0033893
2022,16,Josh Jacobs,LV,5.156818181818182,15,44,0,00-0035700
2022,16,Derrick Henry,TEN,3.3725396825396823,23,126,1,00-0032764
2022,17,Ezekiel Elliott,DAL,7.587027027027026,19,37,1,00-0033045
2022,17,Latavius Murray,DEN,3.171428571428571,12,56,0,00-0030513
2022,17,Alvin Kamara,NO,3.5760273972602743,16,73,0,00-0033906
2022,17,Brian Robinson,WAS,4.310344827586206,24,87,0,00-0037746
2022,17,Christian McCaffrey,SF,3.0319008264462806,19,121,1,00-0033280
2022,17,D'Onta Foreman,CAR,4.7291428571428575,13,35,0,00-0033925
2022,17,Jaylen Warren,PIT,2.9114473684210522,12,76,0,00-0037228
2022,17,Kenneth Walker,SEA,3.3856390977443613,23,133,0,00-0038134
2022,17,D'Andre Swift,DET,3.4164102564102565,11,78,1,00-0036275
2022,17,Hassan Haskins,TEN,4.869750000000002,12,40,0,00-0037617
2022,17,Zack Moss,IND,3.4054054054054053,15,74,0,00-0036251
2022,17,Josh Jacobs,LV,3.4830434782608695,17,69,1,00-0035700
2022,17,Jamycal Hasty,JAX,4.793030303030303,10,33,1,00-0035806
2022,17,Leonard Fournette,TB,4.006785714285714,10,28,0,00-0033856
2022,17,J.K. Dobbins,BAL,3.2990322580645155,17,93,0,00-0036158
2022,17,Cam Akers,LAR,2.84,19,123,0,00-0036414
2022,17,Jeffery Wilson,MIA,5.631111111111111,15,45,0,00-0034115
2022,17,Miles Sanders,PHI,2.937868852459017,12,61,0,00-0035243
2022,17,Najee Harris,PIT,3.525045045045045,22,111,0,00-0036893
2022,17,A.J. Dillon,GB,4.52,12,41,1,00-0036265
2022,17,Aaron Jones,GB,2.8807207207207206,14,111,0,00-0033293
2022,17,Larry Rountree,LAC,10.502666666666668,10,15,0,00-0036650
2022,17,Rachaad White,TB,6.030454545454545,11,22,0,00-0037256
2022,17,Malik Davis,DAL,3.9769230769230766,10,39,0,00-0037563
2022,17,Nick Chubb,CLE,2.764038461538462,14,104,0,00-0034791
2022,17,Saquon Barkley,NYG,3.122931034482759,12,58,0,00-0034844
2022,17,Tyler Allgeier,ATL,5.089156626506023,20,83,1,00-0037263
2022,17,James Conner,ARI,3.2959493670886078,16,79,0,00-0033553
2022,17,Jamaal Williams,DET,3.003055555555556,22,144,1,00-0033948
2022,17,Austin Ekeler,LAC,1.9277868852459017,10,122,2,00-0033699
2022,18,Gary Brightwell,NYG,3.2929999999999997,11,60,0,00-0036569
2022,18,Aaron Jones,GB,4.361458333333333,12,48,0,00-0033293
2022,18,Tyler Allgeier,ATL,3.6408148148148154,24,135,0,00-0037263
2022,18,Miles Sanders,PHI,5.546969696969697,11,33,0,00-0035243
2022,18,Jamaal Williams,DET,3.0979166666666673,16,72,2,00-0033948
2022,18,Zonovan Knight,NYJ,7.72909090909091,12,22,0,00-0037157
2022,18,Nick Chubb,CLE,3.1394805194805198,12,77,0,00-0034791
2022,18,Zack Moss,IND,2.678508771929825,18,114,1,00-0036251
2022,18,Dare Ogunbowale,HOU,4.220909090909091,11,33,0,00-0033854
2022,18,Jaret Patterson,WAS,3.322692307692308,17,78,0,00-0036755
2022,18,Kenyan Drake,BAL,4.512666666666665,16,60,1,00-0033118
2022,18,Khalil Herbert,CHI,3.9175999999999993,10,50,0,00-0036906
2022,18,Derrick Henry,TEN,4.545504587155964,30,109,0,00-0032764
2022,18,Najee Harris,PIT,4.296249999999999,23,80,1,00-0036893
2022,18,Alexander Mattison,MIN,2.928518518518519,10,54,2,00-0034972
2022,18,Ronald Jones,KC,3.208888888888889,10,45,1,00-0034816
2022,18,Raheem Mostert,MIA,3.5107042253521126,11,71,0,00-0031687
2022,18,Alvin Kamara,NO,3.4376635514018696,23,107,0,00-0033906
2022,18,Kenneth Walker,SEA,4.775263157894736,29,114,0,00-0038134
2022,18,Jonathan Williams,WAS,6.3628124999999995,14,32,0,00-0032975
2022,18,Joe Mixon,CIN,5.21962962962963,11,27,1,00-0033897
2022,18,Christian McCaffrey,SF,3.7308888888888894,10,45,0,00-0033280
2022,18,Dalvin Cook,MIN,5.12,11,37,0,00-0033893
2022,18,Damien Harris,NE,4.027708333333334,13,48,0,00-0035657
2022,18,Austin Ekeler,LAC,4.800588235294119,11,34,0,00-0033699
2022,18,Jeffery Wilson,MIA,3.971250000000001,16,72,0,00-0034115
2022,18,Latavius Murray,DEN,2.738155339805825,15,103,1,00-0030513
2022,18,Chuba Hubbard,CAR,4.529275362318841,21,69,0,00-0036555
2022,18,Cam Akers,LAR,3.200865384615385,21,104,0,00-0036414
2022,18,Josh Jacobs,LV,4.924222222222223,17,45,0,00-0035700
2022,18,D'Onta Foreman,CAR,2.9035294117647057,12,68,0,00-0033925
2022,19,Austin Ekeler,LAC,6.306857142857141,13,35,2,00-0033699
2022,19,James Cook,BUF,5.358205128205128,12,39,1,00-0037248
2022,19,Ezekiel Elliott,DAL,6.355185185185185,13,27,0,00-0033045
2022,19,Joe Mixon,CIN,3.6392307692307693,11,39,0,00-0033897
2022,19,Kenneth Walker,SEA,3.9626984126984124,15,63,1,00-0038134
2022,19,Travis Etienne,JAX,3.39348623853211,20,109,0,00-0036973
2022,19,Gus Edwards,BAL,4.674871794871794,12,39,0,00-0034184
2022,19,Jeffery Wilson,MIA,7.5,10,23,1,00-0034115
2022,19,Dalvin Cook,MIN,3.7995000000000005,15,60,0,00-0033893
2022,19,Tony Pollard,DAL,3.985844155844156,15,77,0,00-0035261
2022,19,J.K. Dobbins,BAL,4.399193548387097,13,62,0,00-0036158
2022,19,Devin Singletary,BUF,3.204166666666666,10,48,0,00-0035250
2022,19,Christian McCaffrey,SF,2.7810924369747894,15,119,0,00-0033280
2022,20,Isiah Pacheco,KC,2.5457894736842106,12,95,0,00-0037197
2022,20,Ezekiel Elliott,DAL,5.834615384615384,10,26,0,00-0033045
2022,20,Joe Mixon,CIN,3.4471428571428566,20,105,1,00-0033897
2022,20,Christian McCaffrey,SF,4.240285714285714,10,35,1,00-0033280
2022,20,Jerick McKinnon,KC,5.8759999999999994,11,25,0,00-0031376
2022,20,Elijah Mitchell,SF,4.275882352941176,14,51,0,00-0036567
2022,20,Miles Sanders,PHI,3.6032222222222217,17,90,0,00-0035243
2022,20,Travis Etienne,JAX,2.640645161290322,10,62,1,00-0036973
2022,20,Kenneth Gainwell,PHI,2.093125,12,112,1,00-0036919
2022,21,Isiah Pacheco,KC,5.773846153846154,10,26,0,00-0037197
2022,21,Christian McCaffrey,SF,3.29404761904762,15,84,1,00-0033280
2022,21,Kenneth Gainwell,PHI,4.151041666666667,14,48,0,00-0036919
2022,21,Miles Sanders,PHI,4.921666666666667,11,42,2,00-0035243
2022,23,Isiah Pacheco,KC,3.775789473684211,15,76,1,00-0037197
2023,0,Rhamondre Stevenson,NE,3.4691599353796443,156,619,4,00-0036875
2023,0,Brian Robinson,WAS,3.689972714870396,178,733,5,00-0037746
2023,0,Ty Chandler,MIN,3.7387228915662676,100,415,3,00-0037276
2023,0,James Cook,BUF,3.471907308377897,237,1122,2,00-0037248
2023,0,James Conner,ARI,3.7460384615384625,208,1040,7,00-0033553
2023,0,Isiah Pacheco,KC,3.573647058823528,205,935,7,00-0037197
2023,0,Derrick Henry,TEN,3.9126306769494423,280,1167,12,00-0032764
2023,0,Jaylen Warren,PIT,3.628954081632653,149,784,4,00-0037228
2023,0,D'Onta Foreman,CHI,3.8280470588235302,109,425,4,00-0033925
2023,0,David Montgomery,DET,3.455369458128079,219,1015,13,00-0035685
2023,0,Kyren Williams,LAR,3.2243444055944055,228,1144,12,00-0037840
2023,0,Jonathan Taylor,IND,3.4509716599190297,169,741,7,00-0036223
2023,0,A.J. Dillon,GB,4.137830342577488,178,613,2,00-0036265
2023,0,Joe Mixon,CIN,3.7781721470019325,257,1034,9,00-0033897
2023,0,D'Andre Swift,PHI,3.58252621544328,229,1049,5,00-0036275
2023,0,Jahmyr Gibbs,DET,3.7489312169312154,182,945,10,00-0039139
2023,0,Ezekiel Elliott,NE,3.9096884735202497,184,642,3,00-0033045
2023,0,Raheem Mostert,MIA,4.2526185770751,209,1012,18,00-0031687
2023,0,Austin Ekeler,LAC,4.149633757961785,179,628,5,00-0033699
2023,0,Zack Moss,IND,3.3064357682619647,183,794,5,00-0036251
2023,0,Zamir White,LV,3.7037250554323737,104,451,1,00-0038040
2023,0,Devon Achane,MIA,3.0354874999999995,103,800,8,00-0039040
2023,0,Miles Sanders,CAR,4.6569212962962965,129,432,1,00-0035243
2023,0,Najee Harris,PIT,3.840309178743961,255,1035,8,00-0036893
2023,0,Alexander Mattison,MIN,4.053242857142856,180,700,0,00-0034972
2023,0,Rachaad White,TB,3.92132323232323,272,990,6,00-0037256
2023,0,Christian McCaffrey,SF,3.588848526387937,272,1459,14,00-0033280
2023,0,Alvin Kamara,NO,4.052824207492796,180,694,5,00-0033906
2023,0,Dameon Pierce,HOU,5.183173076923077,145,416,2,00-0037258
2023,0,Kenneth Walker,SEA,4.542696132596687,219,905,8,00-0038134
2023,0,Aaron Jones,GB,3.669573170731707,142,656,2,00-0033293
2023,0,Gus Edwards,BAL,3.5705925925925928,198,810,13,00-0034184
2023,0,Khalil Herbert,CHI,3.6099836333878885,132,611,2,00-0036906
2023,0,Javonte Williams,DEN,4.47624031007752,217,774,3,00-0036997
2023,0,Zach Charbonnet,SEA,3.7336580086580087,108,462,1,00-0039165
2023,0,Breece Hall,NYJ,4.017012072434607,223,994,5,00-0038120
2023,0,Tony Pollard,DAL,3.8098208955223893,252,1005,6,00-0035261
2023,0,Jerome Ford,CLE,4.683579335793356,204,813,4,00-0037267
2023,0,Devin Singletary,HOU,3.7120489977728277,216,898,4,00-0035250
2023,0,Tyler Allgeier,ATL,4.595680819912151,186,683,4,00-0037263
2023,0,Jamaal Williams,NO,4.582712418300655,106,306,1,00-0033948
2023,0,Kareem Hunt,CLE,4.509099756690995,135,411,9,00-0033923
2023,0,Joshua Kelley,LAC,3.985876543209876,107,405,2,00-0036370
2023,0,Josh Jacobs,LV,4.270993788819877,233,805,6,00-0035700
2023,0,Chuba Hubbard,CAR,3.797172949002217,238,902,5,00-0036555
2023,0,Travis Etienne,JAX,4.162361111111113,267,1008,11,00-0036973
2023,0,Tyjae Spears,TEN,3.634415011037528,100,453,2,00-0039032
2023,0,Saquon Barkley,NYG,3.850904365904368,247,962,6,00-0034844
2023,0,Bijan Robinson,ATL,4.366383196721309,214,976,4,00-0038542
2023,1,Jerome Ford,CLE,6.733055555555556,15,36,0,00-0037267
2023,1,Christian McCaffrey,SF,3.061315789473684,22,152,1,00-0033280
2023,1,Joshua Kelley,LAC,2.7593406593406598,16,91,1,00-0036370
2023,1,Saquon Barkley,NYG,3.2550980392156865,12,51,0,00-0034844
2023,1,Joe Mixon,CIN,3.5201785714285707,13,56,0,00-0033897
2023,1,A.J. Dillon,GB,9.712105263157893,13,19,0,00-0036265
2023,1,Dameon Pierce,HOU,4.587105263157895,11,38,0,00-0037258
2023,1,Javonte Williams,DEN,4.644230769230769,13,52,0,00-0036997
2023,1,Austin Ekeler,LAC,2.302820512820512,16,117,1,00-0033699
2023,1,Tony Pollard,DAL,2.9334285714285717,14,70,2,00-0035261
2023,1,James Conner,ARI,4.0525806451612905,14,62,0,00-0033553
2023,1,Derrick Henry,TEN,4.183174603174604,15,63,0,00-0032764
2023,1,Tyler Allgeier,ATL,3.7181333333333337,15,75,2,00-0037263
2023,1,David Montgomery,DET,4.46,21,74,1,00-0035685
2023,1,Nick Chubb,CLE,3.36056603773585,18,106,0,00-0034791
